video,mos
UGC0450_720x1280_30_crf_32.mp4,4.1212
UGC0450_720x1280_30_crf_37.mp4,3.0606
UGC0450_720x1280_30_crf_42.mp4,2.1515
UGC0450_720x1280_30_crf_47.mp4,1.2727
UGC0451_720x1280_30_crf_00.mp4,4.7059
UGC0451_720x1280_30_crf_17.mp4,4.5882
UGC0451_720x1280_30_crf_22.mp4,4.6176
UGC0451_720x1280_30_crf_27.mp4,4.5
UGC0451_720x1280_30_crf_32.mp4,4.0294
UGC0451_720x1280_30_crf_37.mp4,3.2647
UGC0451_720x1280_30_crf_42.mp4,2.4412
UGC0451_720x1280_30_crf_47.mp4,1.6765
UGC0452_720x1280_30_crf_00.mp4,4.4375
UGC0452_720x1280_30_crf_17.mp4,4.2812
UGC0452_720x1280_30_crf_22.mp4,4.2812
UGC0452_720x1280_30_crf_27.mp4,3.8438
UGC0452_720x1280_30_crf_32.mp4,3.0312
UGC0452_720x1280_30_crf_37.mp4,2.2812
UGC0452_720x1280_30_crf_42.mp4,1.5938
UGC0452_720x1280_30_crf_47.mp4,1.0938
UGC0454_720x1280_30_crf_00.mp4,4.4516
UGC0454_720x1280_30_crf_17.mp4,4.4194
UGC0454_720x1280_30_crf_22.mp4,4.4839
UGC0454_720x1280_30_crf_27.mp4,4.0323
UGC0454_720x1280_30_crf_32.mp4,3.2258
UGC0454_720x1280_30_crf_37.mp4,2.1613
UGC0454_720x1280_30_crf_42.mp4,1.5161
UGC0454_720x1280_30_crf_47.mp4,1.0323
UGC0455_1280x720_30_crf_00.mp4,4.7632
UGC0455_1280x720_30_crf_17.mp4,4.7368
UGC0455_1280x720_30_crf_22.mp4,4.7368
UGC0455_1280x720_30_crf_27.mp4,4.7105
UGC0455_1280x720_30_crf_32.mp4,4.5263
UGC0455_1280x720_30_crf_37.mp4,3.8684
UGC0455_1280x720_30_crf_42.mp4,2.2632
UGC0455_1280x720_30_crf_47.mp4,1.2895
UGC0456_720x1280_30_crf_00.mp4,4.6471
UGC0456_720x1280_30_crf_17.mp4,4.5
UGC0456_720x1280_30_crf_22.mp4,4.4118
UGC0456_720x1280_30_crf_27.mp4,4.2941
UGC0456_720x1280_30_crf_32.mp4,3.4118
UGC0456_720x1280_30_crf_37.mp4,2.6765
UGC0456_720x1280_30_crf_42.mp4,1.6765
UGC0456_720x1280_30_crf_47.mp4,1.0588
UGC0460_1280x720_30_crf_00.mp4,4.4412
UGC0460_1280x720_30_crf_17.mp4,4.3824
UGC0460_1280x720_30_crf_22.mp4,4.2647
UGC0460_1280x720_30_crf_27.mp4,4.2059
UGC0460_1280x720_30_crf_32.mp4,3.6765
UGC0460_1280x720_30_crf_37.mp4,3.0588
UGC0460_1280x720_30_crf_42.mp4,1.7353
UGC0460_1280x720_30_crf_47.mp4,1.1176
UGC0461_1280x720_30_crf_00.mp4,4.5484
UGC0461_1280x720_30_crf_17.mp4,4.5806
UGC0461_1280x720_30_crf_22.mp4,4.3226
UGC0461_1280x720_30_crf_27.mp4,4.4194
UGC0461_1280x720_30_crf_32.mp4,4.0645
UGC0461_1280x720_30_crf_37.mp4,3.3548
UGC0461_1280x720_30_crf_42.mp4,2.0968
UGC0461_1280x720_30_crf_47.mp4,1.1613
UGC0462_1280x720_30_crf_00.mp4,4.7273
UGC0462_1280x720_30_crf_17.mp4,4.5758
UGC0462_1280x720_30_crf_22.mp4,4.5758
UGC0462_1280x720_30_crf_27.mp4,4.5152
UGC0462_1280x720_30_crf_32.mp4,4.2121
UGC0462_1280x720_30_crf_37.mp4,3.6667
UGC0462_1280x720_30_crf_42.mp4,2.3939
UGC0462_1280x720_30_crf_47.mp4,1.3333
UGC0463_720x1280_30_crf_00.mp4,4.5161
UGC0463_720x1280_30_crf_17.mp4,4.5806
UGC0463_720x1280_30_crf_22.mp4,4.5161
UGC0463_720x1280_30_crf_27.mp4,4.2903
UGC0463_720x1280_30_crf_32.mp4,3.8065
UGC0463_720x1280_30_crf_37.mp4,2.6129
UGC0463_720x1280_30_crf_42.mp4,1.4839
UGC0463_720x1280_30_crf_47.mp4,1.0
UGC0464_720x1280_30_crf_00.mp4,4.8
UGC0464_720x1280_30_crf_17.mp4,4.4286
UGC0464_720x1280_30_crf_22.mp4,4.5143
UGC0464_720x1280_30_crf_27.mp4,4.5143
UGC0464_720x1280_30_crf_32.mp4,3.6286
UGC0464_720x1280_30_crf_37.mp4,2.6571
UGC0464_720x1280_30_crf_42.mp4,1.4857
UGC0464_720x1280_30_crf_47.mp4,1.0286
UGC0465_1280x720_30_crf_00.mp4,4.625
UGC0465_1280x720_30_crf_17.mp4,4.5
UGC0465_1280x720_30_crf_22.mp4,4.4688
UGC0465_1280x720_30_crf_27.mp4,4.2188
UGC0465_1280x720_30_crf_32.mp4,4.0938
UGC0465_1280x720_30_crf_37.mp4,3.5312
UGC0465_1280x720_30_crf_42.mp4,2.0
UGC0465_1280x720_30_crf_47.mp4,1.1875
UGC0466_1280x720_30_crf_00.mp4,4.3871
UGC0466_1280x720_30_crf_17.mp4,4.3871
UGC0466_1280x720_30_crf_22.mp4,4.3548
UGC0466_1280x720_30_crf_27.mp4,4.129
UGC0466_1280x720_30_crf_32.mp4,3.9677
UGC0466_1280x720_30_crf_37.mp4,3.129
UGC0466_1280x720_30_crf_42.mp4,2.0645
UGC0466_1280x720_30_crf_47.mp4,1.0
UGC0469_1280x720_30_crf_00.mp4,4.6154
UGC0469_1280x720_30_crf_17.mp4,4.5128
UGC0469_1280x720_30_crf_22.mp4,4.4872
UGC0469_1280x720_30_crf_27.mp4,4.2051
UGC0469_1280x720_30_crf_32.mp4,3.7436
UGC0469_1280x720_30_crf_37.mp4,2.5897
UGC0469_1280x720_30_crf_42.mp4,1.3333
UGC0469_1280x720_30_crf_47.mp4,1.1282
UGC0470_1280x720_30_crf_00.mp4,4.6875
UGC0470_1280x720_30_crf_17.mp4,4.5938
UGC0470_1280x720_30_crf_22.mp4,4.5625
UGC0470_1280x720_30_crf_27.mp4,4.4375
UGC0470_1280x720_30_crf_32.mp4,3.7188
UGC0470_1280x720_30_crf_37.mp4,2.7812
UGC0470_1280x720_30_crf_42.mp4,1.5625
UGC0470_1280x720_30_crf_47.mp4,1.0312
UGC0471_1280x720_30_crf_00.mp4,4.7647
UGC0471_1280x720_30_crf_17.mp4,4.7353
UGC0471_1280x720_30_crf_22.mp4,4.7353
UGC0471_1280x720_30_crf_27.mp4,4.6176
UGC0471_1280x720_30_crf_32.mp4,3.8529
UGC0471_1280x720_30_crf_37.mp4,2.8235
UGC0471_1280x720_30_crf_42.mp4,1.7941
UGC0471_1280x720_30_crf_47.mp4,1.0588
UGC0472_1280x720_30_crf_00.mp4,4.5
UGC0472_1280x720_30_crf_17.mp4,4.5556
UGC0472_1280x720_30_crf_22.mp4,4.6389
UGC0472_1280x720_30_crf_27.mp4,4.3056
UGC0472_1280x720_30_crf_32.mp4,4.0278
UGC0472_1280x720_30_crf_37.mp4,2.8333
UGC0472_1280x720_30_crf_42.mp4,1.6667
UGC0472_1280x720_30_crf_47.mp4,1.1111
UGC0473_720x1280_30_crf_00.mp4,4.5278
UGC0473_720x1280_30_crf_17.mp4,4.3611
UGC0473_720x1280_30_crf_22.mp4,4.5278
UGC0473_720x1280_30_crf_27.mp4,4.25
UGC0473_720x1280_30_crf_32.mp4,3.6667
UGC0473_720x1280_30_crf_37.mp4,2.6667
UGC0473_720x1280_30_crf_42.mp4,2.0
UGC0473_720x1280_30_crf_47.mp4,1.2222
UGC0474_720x1280_30_crf_00.mp4,4.6
UGC0474_720x1280_30_crf_17.mp4,4.7143
UGC0474_720x1280_30_crf_22.mp4,4.6571
UGC0474_720x1280_30_crf_27.mp4,4.3143
UGC0474_720x1280_30_crf_32.mp4,3.7714
UGC0474_720x1280_30_crf_37.mp4,2.5143
UGC0474_720x1280_30_crf_42.mp4,1.6857
UGC0474_720x1280_30_crf_47.mp4,1.0286
UGC0475_720x1280_30_crf_00.mp4,4.3824
UGC0475_720x1280_30_crf_17.mp4,4.3235
UGC0475_720x1280_30_crf_22.mp4,4.1765
UGC0475_720x1280_30_crf_27.mp4,4.1471
UGC0475_720x1280_30_crf_32.mp4,3.8529
UGC0475_720x1280_30_crf_37.mp4,2.9118
UGC0475_720x1280_30_crf_42.mp4,1.9118
UGC0475_720x1280_30_crf_47.mp4,1.0882
UGC0476_720x1280_30_crf_00.mp4,4.1944
UGC0476_720x1280_30_crf_17.mp4,4.1389
UGC0476_720x1280_30_crf_22.mp4,4.2778
UGC0476_720x1280_30_crf_27.mp4,4.2222
UGC0476_720x1280_30_crf_32.mp4,3.8333
UGC0476_720x1280_30_crf_37.mp4,3.1389
UGC0476_720x1280_30_crf_42.mp4,1.7222
UGC0476_720x1280_30_crf_47.mp4,1.1111
UGC0477_720x1280_30_crf_00.mp4,4.3529
UGC0477_720x1280_30_crf_17.mp4,4.4706
UGC0477_720x1280_30_crf_22.mp4,4.4118
UGC0477_720x1280_30_crf_27.mp4,4.4412
UGC0477_720x1280_30_crf_32.mp4,4.1176
UGC0477_720x1280_30_crf_37.mp4,3.1765
UGC0477_720x1280_30_crf_42.mp4,2.0
UGC0477_720x1280_30_crf_47.mp4,1.1765
UGC0478_720x1280_30_crf_00.mp4,4.2353
UGC0478_720x1280_30_crf_17.mp4,4.3529
UGC0478_720x1280_30_crf_22.mp4,4.2941
UGC0478_720x1280_30_crf_27.mp4,4.2059
UGC0478_720x1280_30_crf_32.mp4,3.8824
UGC0478_720x1280_30_crf_37.mp4,3.2941
UGC0478_720x1280_30_crf_42.mp4,2.3235
UGC0478_720x1280_30_crf_47.mp4,1.4412
UGC0479_1280x720_30_crf_00.mp4,4.3143
UGC0479_1280x720_30_crf_17.mp4,4.6
UGC0479_1280x720_30_crf_22.mp4,4.4
UGC0479_1280x720_30_crf_27.mp4,4.2857
UGC0479_1280x720_30_crf_32.mp4,3.6857
UGC0479_1280x720_30_crf_37.mp4,2.5714
UGC0479_1280x720_30_crf_42.mp4,1.4
UGC0479_1280x720_30_crf_47.mp4,1.0571
UGC0480_1280x720_30_crf_00.mp4,4.5714
UGC0480_1280x720_30_crf_17.mp4,4.3714
UGC0480_1280x720_30_crf_22.mp4,4.1429
UGC0480_1280x720_30_crf_27.mp4,4.1429
UGC0480_1280x720_30_crf_32.mp4,3.8286
UGC0480_1280x720_30_crf_37.mp4,2.7429
UGC0480_1280x720_30_crf_42.mp4,1.6571
UGC0480_1280x720_30_crf_47.mp4,1.0857
UGC0481_720x1280_30_crf_00.mp4,4.7
UGC0481_720x1280_30_crf_17.mp4,4.6333
UGC0481_720x1280_30_crf_22.mp4,4.4667
UGC0481_720x1280_30_crf_27.mp4,4.2333
UGC0481_720x1280_30_crf_32.mp4,3.7667
UGC0481_720x1280_30_crf_37.mp4,2.9
UGC0481_720x1280_30_crf_42.mp4,1.6667
UGC0481_720x1280_30_crf_47.mp4,1.0333
UGC0483_1280x720_30_crf_00.mp4,4.5278
UGC0483_1280x720_30_crf_17.mp4,4.5556
UGC0483_1280x720_30_crf_22.mp4,4.2778
UGC0483_1280x720_30_crf_27.mp4,4.3056
UGC0483_1280x720_30_crf_32.mp4,3.5
UGC0483_1280x720_30_crf_37.mp4,2.8333
UGC0483_1280x720_30_crf_42.mp4,1.5833
UGC0483_1280x720_30_crf_47.mp4,1.0
UGC0485_1280x720_30_crf_00.mp4,4.6875
UGC0485_1280x720_30_crf_17.mp4,4.6875
UGC0485_1280x720_30_crf_22.mp4,4.6562
UGC0485_1280x720_30_crf_27.mp4,4.4375
UGC0485_1280x720_30_crf_32.mp4,3.9062
UGC0485_1280x720_30_crf_37.mp4,2.75
UGC0485_1280x720_30_crf_42.mp4,1.625
UGC0485_1280x720_30_crf_47.mp4,1.0312
UGC0487_720x1280_30_crf_00.mp4,4.6857
UGC0487_720x1280_30_crf_17.mp4,4.7714
UGC0487_720x1280_30_crf_22.mp4,4.7714
UGC0487_720x1280_30_crf_27.mp4,4.3429
UGC0487_720x1280_30_crf_32.mp4,3.6571
UGC0487_720x1280_30_crf_37.mp4,2.8
UGC0487_720x1280_30_crf_42.mp4,1.8857
UGC0487_720x1280_30_crf_47.mp4,1.2
UGC0488_720x1280_30_crf_00.mp4,4.7222
UGC0488_720x1280_30_crf_17.mp4,4.5556
UGC0488_720x1280_30_crf_22.mp4,4.4167
UGC0488_720x1280_30_crf_27.mp4,4.0833
UGC0488_720x1280_30_crf_32.mp4,3.5556
UGC0488_720x1280_30_crf_37.mp4,2.4167
UGC0488_720x1280_30_crf_42.mp4,1.5278
UGC0488_720x1280_30_crf_47.mp4,1.1111
UGC0489_720x1280_30_crf_00.mp4,4.6316
UGC0489_720x1280_30_crf_17.mp4,4.5
UGC0489_720x1280_30_crf_22.mp4,4.5
UGC0489_720x1280_30_crf_27.mp4,4.4211
UGC0489_720x1280_30_crf_32.mp4,3.6579
UGC0489_720x1280_30_crf_37.mp4,2.6842
UGC0489_720x1280_30_crf_42.mp4,1.6316
UGC0489_720x1280_30_crf_47.mp4,1.1842
UGC0491_720x1280_30_crf_00.mp4,4.2903
UGC0491_720x1280_30_crf_17.mp4,4.2581
UGC0491_720x1280_30_crf_22.mp4,4.2581
UGC0491_720x1280_30_crf_27.mp4,3.9677
UGC0491_720x1280_30_crf_32.mp4,3.7419
UGC0491_720x1280_30_crf_37.mp4,2.7419
UGC0491_720x1280_30_crf_42.mp4,1.6452
UGC0491_720x1280_30_crf_47.mp4,1.0968
UGC0492_720x1280_30_crf_00.mp4,4.2353
UGC0492_720x1280_30_crf_17.mp4,4.3529
UGC0492_720x1280_30_crf_22.mp4,4.1765
UGC0492_720x1280_30_crf_27.mp4,4.1176
UGC0492_720x1280_30_crf_32.mp4,3.9118
UGC0492_720x1280_30_crf_37.mp4,3.0
UGC0492_720x1280_30_crf_42.mp4,1.7941
UGC0492_720x1280_30_crf_47.mp4,1.0
UGC0494_720x1280_30_crf_00.mp4,4.5897
UGC0494_720x1280_30_crf_17.mp4,4.5897
UGC0494_720x1280_30_crf_22.mp4,4.5385
UGC0494_720x1280_30_crf_27.mp4,4.2308
UGC0494_720x1280_30_crf_32.mp4,3.5128
UGC0494_720x1280_30_crf_37.mp4,2.6667
UGC0494_720x1280_30_crf_42.mp4,1.8718
UGC0494_720x1280_30_crf_47.mp4,1.2564
UGC0499_1280x720_30_crf_00.mp4,4.7353
UGC0499_1280x720_30_crf_17.mp4,4.6765
UGC0499_1280x720_30_crf_22.mp4,4.6471
UGC0499_1280x720_30_crf_27.mp4,4.3824
UGC0499_1280x720_30_crf_32.mp4,4.0294
UGC0499_1280x720_30_crf_37.mp4,3.2941
UGC0499_1280x720_30_crf_42.mp4,2.0882
UGC0499_1280x720_30_crf_47.mp4,1.1471
UGC0500_720x1280_30_crf_00.mp4,4.1892
UGC0500_720x1280_30_crf_17.mp4,4.3514
UGC0500_720x1280_30_crf_22.mp4,4.3243
UGC0500_720x1280_30_crf_27.mp4,4.2973
UGC0500_720x1280_30_crf_32.mp4,3.9189
UGC0500_720x1280_30_crf_37.mp4,3.0811
UGC0500_720x1280_30_crf_42.mp4,2.0541
UGC0500_720x1280_30_crf_47.mp4,1.2973
UGC0501_720x1280_30_crf_00.mp4,4.4242
UGC0501_720x1280_30_crf_17.mp4,4.5455
UGC0501_720x1280_30_crf_22.mp4,4.3333
UGC0501_720x1280_30_crf_27.mp4,4.2424
UGC0501_720x1280_30_crf_32.mp4,3.8182
UGC0501_720x1280_30_crf_37.mp4,2.7273
UGC0501_720x1280_30_crf_42.mp4,1.7879
UGC0501_720x1280_30_crf_47.mp4,1.2121
UGC0503_720x1280_30_crf_00.mp4,4.5641
UGC0503_720x1280_30_crf_17.mp4,4.5897
UGC0503_720x1280_30_crf_22.mp4,4.5128
UGC0503_720x1280_30_crf_27.mp4,4.1795
UGC0503_720x1280_30_crf_32.mp4,3.7436
UGC0503_720x1280_30_crf_37.mp4,3.0256
UGC0503_720x1280_30_crf_42.mp4,1.9744
UGC0503_720x1280_30_crf_47.mp4,1.2051
UGC0504_720x1280_30_crf_00.mp4,4.5625
UGC0504_720x1280_30_crf_17.mp4,4.4375
UGC0504_720x1280_30_crf_22.mp4,4.4688
UGC0504_720x1280_30_crf_27.mp4,4.0312
UGC0504_720x1280_30_crf_32.mp4,3.2812
UGC0504_720x1280_30_crf_37.mp4,2.5625
UGC0504_720x1280_30_crf_42.mp4,1.5312
UGC0504_720x1280_30_crf_47.mp4,1.1562
UGC0505_720x1280_30_crf_00.mp4,4.5625
UGC0505_720x1280_30_crf_17.mp4,4.4375
UGC0505_720x1280_30_crf_22.mp4,4.4375
UGC0505_720x1280_30_crf_27.mp4,4.0625
UGC0505_720x1280_30_crf_32.mp4,3.25
UGC0505_720x1280_30_crf_37.mp4,2.1875
UGC0505_720x1280_30_crf_42.mp4,1.2812
UGC0505_720x1280_30_crf_47.mp4,1.0
UGC0506_720x1280_30_crf_00.mp4,4.5
UGC0506_720x1280_30_crf_17.mp4,4.5588
UGC0506_720x1280_30_crf_22.mp4,4.6176
UGC0506_720x1280_30_crf_27.mp4,4.4118
UGC0506_720x1280_30_crf_32.mp4,3.5294
UGC0506_720x1280_30_crf_37.mp4,2.6471
UGC0506_720x1280_30_crf_42.mp4,1.7059
UGC0506_720x1280_30_crf_47.mp4,1.0
UGC0507_720x1280_30_crf_00.mp4,4.5172
UGC0507_720x1280_30_crf_17.mp4,4.5517
UGC0507_720x1280_30_crf_22.mp4,4.4483
UGC0507_720x1280_30_crf_27.mp4,4.3448
UGC0507_720x1280_30_crf_32.mp4,3.8966
UGC0507_720x1280_30_crf_37.mp4,2.5862
UGC0507_720x1280_30_crf_42.mp4,1.5172
UGC0507_720x1280_30_crf_47.mp4,1.0
UGC0508_720x1280_30_crf_00.mp4,4.5152
UGC0508_720x1280_30_crf_17.mp4,4.6667
UGC0508_720x1280_30_crf_22.mp4,4.4545
UGC0508_720x1280_30_crf_27.mp4,4.1515
UGC0508_720x1280_30_crf_32.mp4,3.4848
UGC0508_720x1280_30_crf_37.mp4,2.5152
UGC0508_720x1280_30_crf_42.mp4,1.6969999999999998
UGC0508_720x1280_30_crf_47.mp4,1.2121
UGC0509_720x1280_30_crf_00.mp4,4.6071
UGC0509_720x1280_30_crf_17.mp4,4.5714
UGC0509_720x1280_30_crf_22.mp4,4.5
UGC0509_720x1280_30_crf_27.mp4,4.5357
UGC0509_720x1280_30_crf_32.mp4,3.5714
UGC0509_720x1280_30_crf_37.mp4,2.8571
UGC0509_720x1280_30_crf_42.mp4,1.7143
UGC0509_720x1280_30_crf_47.mp4,1.1786
UGC0510_720x1280_30_crf_00.mp4,4.4857
UGC0510_720x1280_30_crf_17.mp4,4.4
UGC0510_720x1280_30_crf_22.mp4,4.4
UGC0510_720x1280_30_crf_27.mp4,4.1714
UGC0510_720x1280_30_crf_32.mp4,3.4571
UGC0510_720x1280_30_crf_37.mp4,2.4571
UGC0510_720x1280_30_crf_42.mp4,1.7143
UGC0510_720x1280_30_crf_47.mp4,1.1429
UGC0511_720x1280_30_crf_00.mp4,4.4167
UGC0511_720x1280_30_crf_17.mp4,4.4722
UGC0511_720x1280_30_crf_22.mp4,4.5278
UGC0511_720x1280_30_crf_27.mp4,4.5278
UGC0511_720x1280_30_crf_32.mp4,4.1111
UGC0511_720x1280_30_crf_37.mp4,3.1667
UGC0511_720x1280_30_crf_42.mp4,2.3333
UGC0511_720x1280_30_crf_47.mp4,1.5833
UGC0512_720x1280_30_crf_00.mp4,4.6562
UGC0512_720x1280_30_crf_17.mp4,4.6875
UGC0512_720x1280_30_crf_22.mp4,4.4688
UGC0512_720x1280_30_crf_27.mp4,4.25
UGC0512_720x1280_30_crf_32.mp4,3.5
UGC0512_720x1280_30_crf_37.mp4,2.5938
UGC0512_720x1280_30_crf_42.mp4,1.5312
UGC0512_720x1280_30_crf_47.mp4,1.0625
UGC0513_720x1280_30_crf_00.mp4,4.375
UGC0513_720x1280_30_crf_17.mp4,4.4688
UGC0513_720x1280_30_crf_22.mp4,4.3125
UGC0513_720x1280_30_crf_27.mp4,4.0
UGC0513_720x1280_30_crf_32.mp4,3.3438
UGC0513_720x1280_30_crf_37.mp4,2.6875
UGC0513_720x1280_30_crf_42.mp4,1.6562
UGC0513_720x1280_30_crf_47.mp4,1.25
UGC0515_720x1280_30_crf_00.mp4,4.6129
UGC0515_720x1280_30_crf_17.mp4,4.6774
UGC0515_720x1280_30_crf_22.mp4,4.5484
UGC0515_720x1280_30_crf_27.mp4,4.5161
UGC0515_720x1280_30_crf_32.mp4,3.9355
UGC0515_720x1280_30_crf_37.mp4,2.8710000000000004
UGC0515_720x1280_30_crf_42.mp4,1.9032
UGC0515_720x1280_30_crf_47.mp4,1.2581
UGC0516_720x1280_30_crf_00.mp4,4.7714
UGC0516_720x1280_30_crf_17.mp4,4.6857
UGC0516_720x1280_30_crf_22.mp4,4.4857
UGC0516_720x1280_30_crf_27.mp4,4.4
UGC0516_720x1280_30_crf_32.mp4,3.5714
UGC0516_720x1280_30_crf_37.mp4,2.6857
UGC0516_720x1280_30_crf_42.mp4,1.8857
UGC0516_720x1280_30_crf_47.mp4,1.1429
UGC0517_720x1280_30_crf_00.mp4,4.5806
UGC0517_720x1280_30_crf_17.mp4,4.6452
UGC0517_720x1280_30_crf_22.mp4,4.7097
UGC0517_720x1280_30_crf_27.mp4,4.3548
UGC0517_720x1280_30_crf_32.mp4,3.7097
UGC0517_720x1280_30_crf_37.mp4,2.5161
UGC0517_720x1280_30_crf_42.mp4,1.6452
UGC0517_720x1280_30_crf_47.mp4,1.129
UGC0518_720x1280_30_crf_00.mp4,4.4412
UGC0518_720x1280_30_crf_17.mp4,4.3235
UGC0518_720x1280_30_crf_22.mp4,4.4412
UGC0518_720x1280_30_crf_27.mp4,4.2353
UGC0518_720x1280_30_crf_32.mp4,4.0294
UGC0518_720x1280_30_crf_37.mp4,3.1176
UGC0518_720x1280_30_crf_42.mp4,1.8529
UGC0518_720x1280_30_crf_47.mp4,1.2059
UGC0519_720x1280_30_crf_00.mp4,4.6061
UGC0519_720x1280_30_crf_17.mp4,4.5758
UGC0519_720x1280_30_crf_22.mp4,4.6364
UGC0519_720x1280_30_crf_27.mp4,4.3939
UGC0519_720x1280_30_crf_32.mp4,3.8788
UGC0519_720x1280_30_crf_37.mp4,2.697
UGC0519_720x1280_30_crf_42.mp4,1.7576
UGC0519_720x1280_30_crf_47.mp4,1.2121
UGC0520_720x1280_30_crf_00.mp4,4.5714
UGC0520_720x1280_30_crf_17.mp4,4.4571
UGC0520_720x1280_30_crf_22.mp4,4.6
UGC0520_720x1280_30_crf_27.mp4,4.4
UGC0520_720x1280_30_crf_32.mp4,3.4571
UGC0520_720x1280_30_crf_37.mp4,2.4571
UGC0520_720x1280_30_crf_42.mp4,1.5143
UGC0520_720x1280_30_crf_47.mp4,1.1429
UGC0522_720x1280_30_crf_00.mp4,4.7353
UGC0522_720x1280_30_crf_17.mp4,4.7059
UGC0522_720x1280_30_crf_22.mp4,4.5882
UGC0522_720x1280_30_crf_27.mp4,4.4118
UGC0522_720x1280_30_crf_32.mp4,3.3824
UGC0522_720x1280_30_crf_37.mp4,2.5588
UGC0522_720x1280_30_crf_42.mp4,1.7941
UGC0522_720x1280_30_crf_47.mp4,1.1176
UGC0523_720x1280_30_crf_00.mp4,4.6667
UGC0523_720x1280_30_crf_17.mp4,4.6944
UGC0523_720x1280_30_crf_22.mp4,4.4167
UGC0523_720x1280_30_crf_27.mp4,4.1944
UGC0523_720x1280_30_crf_32.mp4,3.5
UGC0523_720x1280_30_crf_37.mp4,2.5
UGC0523_720x1280_30_crf_42.mp4,1.5556
UGC0523_720x1280_30_crf_47.mp4,1.1111
UGC0525_720x1280_30_crf_00.mp4,4.5714
UGC0525_720x1280_30_crf_17.mp4,4.5429
UGC0525_720x1280_30_crf_22.mp4,4.5714
UGC0525_720x1280_30_crf_27.mp4,4.4286
UGC0525_720x1280_30_crf_32.mp4,4.0
UGC0525_720x1280_30_crf_37.mp4,3.0857
UGC0525_720x1280_30_crf_42.mp4,2.0571
UGC0525_720x1280_30_crf_47.mp4,1.1429
UGC0526_720x1280_30_crf_00.mp4,4.4483
UGC0526_720x1280_30_crf_17.mp4,4.4138
UGC0526_720x1280_30_crf_22.mp4,4.2414
UGC0526_720x1280_30_crf_27.mp4,4.1724
UGC0526_720x1280_30_crf_32.mp4,3.7586
UGC0526_720x1280_30_crf_37.mp4,2.7586
UGC0526_720x1280_30_crf_42.mp4,2.069
UGC0526_720x1280_30_crf_47.mp4,1.2069
UGC0527_1280x720_30_crf_00.mp4,4.6061
UGC0527_1280x720_30_crf_17.mp4,4.303
UGC0527_1280x720_30_crf_22.mp4,4.4545
UGC0527_1280x720_30_crf_27.mp4,4.2121
UGC0527_1280x720_30_crf_32.mp4,3.7273
UGC0527_1280x720_30_crf_37.mp4,2.9697
UGC0527_1280x720_30_crf_42.mp4,1.8788
UGC0527_1280x720_30_crf_47.mp4,1.1212
UGC0528_1280x720_30_crf_00.mp4,4.4722
UGC0528_1280x720_30_crf_17.mp4,4.5556
UGC0528_1280x720_30_crf_22.mp4,4.5
UGC0528_1280x720_30_crf_27.mp4,4.5278
UGC0528_1280x720_30_crf_32.mp4,4.3056
UGC0528_1280x720_30_crf_37.mp4,3.3611
UGC0528_1280x720_30_crf_42.mp4,2.6111
UGC0528_1280x720_30_crf_47.mp4,1.3333
UGC0529_1280x720_30_crf_00.mp4,4.4545
UGC0529_1280x720_30_crf_17.mp4,4.303
UGC0529_1280x720_30_crf_22.mp4,4.5152
UGC0529_1280x720_30_crf_27.mp4,4.2121
UGC0529_1280x720_30_crf_32.mp4,3.9394
UGC0529_1280x720_30_crf_37.mp4,3.3333
UGC0529_1280x720_30_crf_42.mp4,2.4545
UGC0529_1280x720_30_crf_47.mp4,1.4848
UGC0531_1280x720_30_crf_00.mp4,4.575
UGC0531_1280x720_30_crf_17.mp4,4.5
UGC0531_1280x720_30_crf_22.mp4,4.45
UGC0531_1280x720_30_crf_27.mp4,4.3
UGC0531_1280x720_30_crf_32.mp4,3.7
UGC0531_1280x720_30_crf_37.mp4,2.9
UGC0531_1280x720_30_crf_42.mp4,1.975
UGC0531_1280x720_30_crf_47.mp4,1.1
UGC0533_720x1280_30_crf_00.mp4,4.5294
UGC0533_720x1280_30_crf_17.mp4,4.5294
UGC0533_720x1280_30_crf_22.mp4,4.5294
UGC0533_720x1280_30_crf_27.mp4,4.2941
UGC0533_720x1280_30_crf_32.mp4,3.9706
UGC0533_720x1280_30_crf_37.mp4,3.5294
UGC0533_720x1280_30_crf_42.mp4,2.1176
UGC0533_720x1280_30_crf_47.mp4,1.1176
UGC0534_720x1280_30_crf_00.mp4,4.4062
UGC0534_720x1280_30_crf_17.mp4,4.5938
UGC0534_720x1280_30_crf_22.mp4,4.5
UGC0534_720x1280_30_crf_27.mp4,4.1562
UGC0534_720x1280_30_crf_32.mp4,3.6562
UGC0534_720x1280_30_crf_37.mp4,2.7812
UGC0534_720x1280_30_crf_42.mp4,1.6562
UGC0534_720x1280_30_crf_47.mp4,1.0938
UGC0535_720x1280_30_crf_00.mp4,4.4444
UGC0535_720x1280_30_crf_17.mp4,4.4722
UGC0535_720x1280_30_crf_22.mp4,4.4444
UGC0535_720x1280_30_crf_27.mp4,4.0278
UGC0535_720x1280_30_crf_32.mp4,3.4444
UGC0535_720x1280_30_crf_37.mp4,2.5
UGC0535_720x1280_30_crf_42.mp4,1.6389
UGC0535_720x1280_30_crf_47.mp4,1.0833
UGC0536_720x1280_30_crf_00.mp4,4.7179
UGC0536_720x1280_30_crf_17.mp4,4.5641
UGC0536_720x1280_30_crf_22.mp4,4.641
UGC0536_720x1280_30_crf_27.mp4,4.4103
